date,latitude,longitude,temperature,humidity,rainfall,wind_speed,pressure
1983-09-02,28.0,68.0,37.38,37.48,0.46,2.95,993.8
1983-09-02,28.0,73.0,30.03,66.39,5.01,2.25,977.3
1983-09-02,28.0,78.0,28.11,89.18,20.37,2.24,982.9
1983-09-02,28.0,83.0,23.49,83.17,1.93,1.93,883.2
1983-09-02,28.0,88.0,5.0,82.43,0.02,1.56,573.1
1983-09-02,28.0,93.0,14.27,86.92,0.27,1.45,727.0
1983-09-02,33.0,73.0,27.32,84.01,58.52,2.26,955.2
1983-09-02,33.0,78.0,4.75,66.53,1.02,1.95,548.7
1983-09-02,33.0,83.0,9.27,43.87,0.0,2.18,572.5
1983-09-02,33.0,88.0,7.31,36.07,0.0,2.02,559.7
1983-09-02,33.0,93.0,5.97,37.32,0.0,2.07,565.3
1983-09-03,8.0,73.0,27.13,76.76,25.78,4.32,1011.2
1983-09-03,8.0,78.0,26.23,83.33,2.09,5.85,1010.9
1983-09-03,8.0,83.0,27.57,82.32,1.35,6.14,1010.5
1983-09-03,13.0,73.0,27.33,84.03,8.44,7.09,1009.2
1983-09-03,13.0,78.0,22.99,83.39,3.14,3.36,920.8
1983-09-03,13.0,83.0,27.59,85.51,11.0,6.75,1008.5
1983-09-03,18.0,73.0,25.89,88.17,5.14,3.21,994.8
1983-09-03,18.0,78.0,23.51,85.84,1.49,2.65,949.6
1983-09-03,18.0,83.0,26.31,86.29,7.31,2.77,972.6
1983-09-03,23.0,68.0,27.53,83.01,0.75,4.33,1004.4
1983-09-03,23.0,73.0,26.17,87.74,3.71,2.33,994.9
1983-09-03,23.0,78.0,26.02,88.88,25.61,1.69,962.2
1983-09-03,23.0,83.0,24.56,91.93,20.41,1.86,934.4
1983-09-03,23.0,88.0,28.55,80.83,1.73,2.1,1003.0
1983-09-03,23.0,93.0,23.54,84.04,0.77,0.07,902.2
1983-09-03,28.0,68.0,36.54,40.24,0.38,2.81,994.8
1983-09-03,28.0,73.0,28.76,77.0,12.33,1.18,977.1
1983-09-03,28.0,78.0,27.88,89.63,3.17,1.32,982.4
1983-09-03,28.0,83.0,23.35,83.0,4.08,1.57,882.2
1983-09-03,28.0,88.0,5.24,81.41,0.71,2.38,571.8
1983-09-03,28.0,93.0,13.86,82.6,2.45,1.62,725.5
1983-09-03,33.0,73.0,26.7,85.15,23.87,1.28,955.0
1983-09-03,33.0,78.0,3.54,76.36,3.96,1.85,547.3
1983-09-03,33.0,83.0,7.8,57.3,0.23,2.1,571.8
1983-09-03,33.0,88.0,5.6,44.85,0.01,2.62,558.3
1983-09-03,33.0,93.0,5.66,49.39,0.7,3.15,563.4
1983-09-04,8.0,73.0,26.53,81.01,21.25,4.86,1011.8
1983-09-04,8.0,78.0,25.85,85.58,2.42,6.72,1011.3
1983-09-04,8.0,83.0,27.15,85.07,3.16,6.8,1011.0
1983-09-04,13.0,73.0,27.08,84.45,1.54,5.8,1009.7
1983-09-04,13.0,78.0,22.8,81.08,4.95,3.27,921.2
1983-09-04,13.0,83.0,27.01,85.55,5.29,7.14,1009.1
1983-09-04,18.0,73.0,25.54,88.54,2.2,2.83,995.6
1983-09-04,18.0,78.0,24.54,84.91,0.3,2.83,949.9
1983-09-04,18.0,83.0,25.69,89.55,6.78,2.55,972.9
1983-09-04,23.0,68.0,27.46,84.99,0.72,4.95,1004.7
1983-09-04,23.0,73.0,26.22,87.11,0.28,1.87,995.6
1983-09-04,23.0,78.0,24.99,92.72,66.68,2.16,962.8
1983-09-04,23.0,83.0,25.11,88.5,11.37,1.37,933.7
1983-09-04,23.0,88.0,28.41,82.84,18.97,1.59,1001.8
1983-09-04,23.0,93.0,24.28,78.35,0.0,0.02,902.0
1983-09-04,28.0,68.0,33.77,53.7,13.49,2.25,995.2
1983-09-04,28.0,73.0,28.83,76.52,10.78,1.27,977.4
1983-09-04,28.0,78.0,28.28,84.95,1.36,0.97,982.2
1983-09-04,28.0,83.0,23.15,81.38,1.02,1.57,881.5
1983-09-04,28.0,88.0,5.21,79.84,6.42,2.41,571.4
1983-09-04,28.0,93.0,13.01,91.28,1.67,1.35,725.2
1983-09-04,33.0,73.0,27.83,80.45,14.93,1.15,954.2
1983-09-04,33.0,78.0,4.66,66.3,0.57,2.27,546.6
1983-09-04,33.0,83.0,8.65,57.71,0.29,2.2,569.8
1983-09-04,33.0,88.0,4.54,57.33,1.74,2.49,557.8
1983-09-04,33.0,93.0,5.03,53.16,0.04,1.15,564.2
1983-09-05,8.0,73.0,26.45,84.44,5.43,4.89,1011.4
1983-09-05,8.0,78.0,25.64,88.44,3.37,6.71,1010.5
1983-09-05,8.0,83.0,27.42,83.07,3.25,5.62,1010.2
1983-09-05,13.0,73.0,26.78,87.45,3.67,6.51,1009.4
1983-09-05,13.0,78.0,22.76,81.58,3.26,2.58,920.8
1983-09-05,13.0,83.0,26.93,87.6,4.24,6.08,1008.4
1983-09-05,18.0,73.0,26.0,88.14,1.8,2.53,995.3
1983-09-05,18.0,78.0,24.4,84.43,1.49,2.67,949.4
1983-09-05,18.0,83.0,25.7,90.52,4.06,3.02,971.6
1983-09-05,23.0,68.0,27.28,85.88,0.59,4.95,1005.1
1983-09-05,23.0,73.0,25.93,88.69,5.11,1.73,995.9
1983-09-05,23.0,78.0,25.07,94.5,34.14,2.53,961.9
1983-09-05,23.0,83.0,25.4,88.23,11.19,0.78,932.5
1983-09-05,23.0,88.0,27.39,90.48,19.61,1.89,1000.1
1983-09-05,23.0,93.0,23.73,78.35,0.04,0.01,901.2
1983-09-05,28.0,68.0,33.72,55.51,3.48,1.51,994.8
1983-09-05,28.0,73.0,29.22,74.52,9.57,1.68,977.3
1983-09-05,28.0,78.0,28.53,81.82,3.06,1.03,981.5
1983-09-05,28.0,83.0,23.24,79.7,4.07,1.41,880.4
1983-09-05,28.0,88.0,4.62,84.53,3.77,2.43,570.5
1983-09-05,28.0,93.0,13.49,89.59,9.43,1.48,723.8
1983-09-05,33.0,73.0,27.64,77.48,0.05,1.32,953.0
1983-09-05,33.0,78.0,3.99,59.67,0.07,2.64,546.0
1983-09-05,33.0,83.0,8.43,45.23,0.0,3.09,569.0
1983-09-05,33.0,88.0,5.96,64.16,0.42,2.06,555.9
1983-09-05,33.0,93.0,4.89,73.4,1.76,1.39,561.5
1983-09-06,8.0,73.0,26.48,82.36,0.89,5.52,1009.8
1983-09-06,8.0,78.0,26.44,84.83,4.23,6.25,1008.2
1983-09-06,8.0,83.0,27.63,82.95,2.62,5.85,1007.9
1983-09-06,13.0,73.0,26.52,89.02,4.45,6.36,1008.0
1983-09-06,13.0,78.0,23.31,82.11,5.26,2.62,918.8
1983-09-06,13.0,83.0,27.32,86.83,6.04,5.95,1006.0
1983-09-06,18.0,73.0,26.2,87.52,4.3,2.43,993.9
1983-09-06,18.0,78.0,24.32,87.8,1.08,2.96,947.8
1983-09-06,18.0,83.0,25.43,89.24,5.41,3.62,969.7
1983-09-06,23.0,68.0,27.3,84.49,1.47,4.52,1003.3
1983-09-06,23.0,73.0,26.48,86.71,9.37,2.04,994.5
1983-09-06,23.0,78.0,25.39,93.21,23.44,2.66,960.6
1983-09-06,23.0,83.0,25.27,88.21,6.59,1.98,930.3
1983-09-06,23.0,88.0,27.52,87.74,4.67,3.35,998.6
1983-09-06,23.0,93.0,23.57,79.87,0.53,0.0,901.0
1983-09-06,28.0,68.0,35.33,47.58,0.07,2.74,991.4
1983-09-06,28.0,73.0,30.83,62.94,0.01,2.67,975.0
1983-09-06,28.0,78.0,29.07,81.33,5.61,1.5,979.7
1983-09-06,28.0,83.0,23.46,79.77,0.18,1.69,879.1
1983-09-06,28.0,88.0,4.18,87.94,1.19,2.08,569.9
1983-09-06,28.0,93.0,13.6,89.49,10.79,1.35,722.6
1983-09-06,33.0,73.0,28.67,73.57,0.0,1.28,950.3
1983-09-06,33.0,78.0,4.17,52.42,0.0,2.16,545.1
1983-09-06,33.0,83.0,6.45,48.26,0.0,2.08,569.4
1983-09-06,33.0,88.0,4.83,60.08,1.7,2.46,556.4
1983-09-06,33.0,93.0,4.03,73.72,2.01,2.26,562.0
1983-09-07,8.0,73.0,27.03,79.14,13.12,4.79,1009.2
1983-09-07,8.0,78.0,26.58,83.9,3.65,6.51,1008.0
1983-09-07,8.0,83.0,27.49,83.91,5.74,6.84,1007.5
1983-09-07,13.0,73.0,26.57,88.83,3.08,5.47,1007.5
1983-09-07,13.0,78.0,22.56,85.7,6.72,3.07,918.4
1983-09-07,13.0,83.0,26.69,91.33,5.73,5.2,1005.5
1983-09-07,18.0,73.0,25.81,89.81,7.11,2.97,993.5
1983-09-07,18.0,78.0,23.9,87.99,3.85,2.65,947.5
1983-09-07,18.0,83.0,26.26,86.69,1.05,3.33,969.4
1983-09-07,23.0,68.0,27.72,83.76,0.3,3.85,1002.8
1983-09-07,23.0,73.0,27.12,85.87,3.81,1.86,993.8
1983-09-07,23.0,78.0,26.54,90.69,25.55,1.65,959.6
1983-09-07,23.0,83.0,24.97,92.37,39.31,2.15,929.2
1983-09-07,23.0,88.0,27.75,89.57,2.16,3.44,1000.4
1983-09-07,23.0,93.0,23.2,82.27,6.04,0.0,902.1
1983-09-07,28.0,68.0,35.63,44.4,0.0,3.0,991.7
1983-09-07,28.0,73.0,32.02,54.0,0.04,1.8,975.3
1983-09-07,28.0,78.0,29.37,79.01,24.71,0.77,980.1
1983-09-07,28.0,83.0,23.85,73.94,0.17,1.59,879.6
1983-09-07,28.0,88.0,4.38,85.28,4.92,2.46,570.3
1983-09-07,28.0,93.0,13.34,93.3,5.62,1.43,723.0
1983-09-07,33.0,73.0,29.09,72.91,0.0,1.12,951.2
1983-09-07,33.0,78.0,3.38,59.16,4.1,2.52,545.5
1983-09-07,33.0,83.0,7.2,42.63,0.02,2.57,568.8
1983-09-07,33.0,88.0,5.77,55.48,3.94,2.08,556.4
1983-09-07,33.0,93.0,2.91,72.59,1.99,1.3,563.1
1983-09-08,8.0,73.0,27.53,75.24,0.58,4.25,1009.4
1983-09-08,8.0,78.0,26.24,85.05,2.62,6.87,1008.6
1983-09-08,8.0,83.0,27.02,84.07,12.8,6.54,1008.3
1983-09-08,13.0,73.0,26.47,88.69,5.4,5.89,1008.1
1983-09-08,13.0,78.0,22.51,86.29,17.92,2.7,918.9
1983-09-08,13.0,83.0,25.97,92.59,8.35,5.77,1006.0
1983-09-08,18.0,73.0,25.42,89.07,21.02,2.42,994.0
1983-09-08,18.0,78.0,24.86,85.24,3.53,2.72,947.6
1983-09-08,18.0,83.0,26.43,85.24,0.61,2.78,970.8
1983-09-08,23.0,68.0,27.84,82.58,0.06,3.85,1003.6
1983-09-08,23.0,73.0,26.85,88.65,2.33,2.18,994.1
1983-09-08,23.0,78.0,26.04,94.88,9.02,2.68,959.0
1983-09-08,23.0,83.0,24.73,91.47,30.2,3.67,930.0
1983-09-08,23.0,88.0,28.51,85.5,1.01,3.32,1001.7
1983-09-08,23.0,93.0,23.46,79.76,0.41,0.01,902.3
1983-09-08,28.0,68.0,35.75,41.89,0.0,3.04,992.2
1983-09-08,28.0,73.0,32.54,48.38,0.03,1.53,975.5
1983-09-08,28.0,78.0,29.23,79.7,16.37,0.79,980.3
1983-09-08,28.0,83.0,23.2,79.43,3.35,2.46,879.8
1983-09-08,28.0,88.0,4.2,86.15,6.12,2.1,570.3
1983-09-08,28.0,93.0,12.85,91.52,4.91,1.33,722.6
1983-09-08,33.0,73.0,29.21,70.76,0.0,1.14,951.5
1983-09-08,33.0,78.0,3.99,47.79,0.16,2.26,546.2
1983-09-08,33.0,83.0,5.78,37.79,0.0,3.0,569.8
1983-09-08,33.0,88.0,5.04,59.12,5.06,2.46,556.4
1983-09-08,33.0,93.0,3.13,67.38,2.44,2.41,562.1
1983-09-09,8.0,73.0,28.01,76.01,1.1,3.96,1009.3
1983-09-09,8.0,78.0,26.58,86.69,2.6,5.64,1008.7
1983-09-09,8.0,83.0,27.47,81.53,16.94,5.34,1008.3
1983-09-09,13.0,73.0,27.63,82.29,11.21,7.13,1008.2
1983-09-09,13.0,78.0,22.32,85.95,0.58,2.51,919.7
1983-09-09,13.0,83.0,25.84,92.66,17.89,5.7,1006.8
1983-09-09,18.0,73.0,25.89,88.62,27.82,2.69,994.1
1983-09-09,18.0,78.0,25.14,84.54,1.64,2.63,947.9
1983-09-09,18.0,83.0,26.36,88.51,0.82,2.2,971.2
1983-09-09,23.0,68.0,27.81,81.04,0.24,4.18,1003.3
1983-09-09,23.0,73.0,26.08,91.05,35.06,2.17,994.0
1983-09-09,23.0,78.0,25.43,95.15,40.63,3.55,959.4
1983-09-09,23.0,83.0,25.09,91.54,6.47,4.16,931.5
1983-09-09,23.0,88.0,28.26,84.06,4.08,3.38,1002.1
1983-09-09,23.0,93.0,24.21,77.8,1.26,0.0,901.8
1983-09-09,28.0,68.0,35.15,40.87,0.0,3.21,991.8
1983-09-09,28.0,73.0,32.06,44.67,0.0,1.58,974.8
1983-09-09,28.0,78.0,28.61,81.96,0.19,1.77,979.5
1983-09-09,28.0,83.0,21.74,88.97,29.95,2.1,879.5
1983-09-09,28.0,88.0,3.89,87.07,3.88,1.47,570.4
1983-09-09,28.0,93.0,13.17,90.89,16.9,0.95,722.7
1983-09-09,33.0,73.0,29.02,69.12,0.22,1.11,950.8
1983-09-09,33.0,78.0,4.26,35.08,0.0,1.91,546.0
1983-09-09,33.0,83.0,4.52,37.53,0.0,1.95,571.0
1983-09-09,33.0,88.0,3.41,40.26,0.16,2.89,558.0
1983-09-09,33.0,93.0,3.0,53.42,0.64,3.04,563.2
1983-09-10,8.0,73.0,27.93,76.62,6.02,3.19,1009.3
1983-09-10,8.0,78.0,26.57,87.65,1.63,5.53,1008.7
1983-09-10,8.0,83.0,27.35,84.02,4.78,5.74,1008.4
1983-09-10,13.0,73.0,27.99,80.66,9.64,5.78,1008.2
1983-09-10,13.0,78.0,22.66,84.18,6.99,2.65,919.7
1983-09-10,13.0,83.0,26.19,90.71,23.39,5.95,1006.6
1983-09-10,18.0,73.0,26.38,88.16,11.74,2.55,994.0
1983-09-10,18.0,78.0,25.35,82.01,0.92,2.17,948.5
1983-09-10,18.0,83.0,26.5,86.14,0.43,0.97,971.7
1983-09-10,23.0,68.0,27.82,80.3,0.12,4.37,1003.2
1983-09-10,23.0,73.0,27.12,87.25,14.65,2.67,994.0
1983-09-10,23.0,78.0,25.8,91.32,23.31,2.78,961.2
1983-09-10,23.0,83.0,25.16,89.11,6.14,2.24,933.9
1983-09-10,23.0,88.0,28.29,83.75,1.72,3.01,1002.8
1983-09-10,23.0,93.0,23.79,75.57,0.05,0.01,902.3
1983-09-10,28.0,68.0,35.27,40.71,0.0,3.04,991.3
1983-09-10,28.0,73.0,32.04,51.4,0.23,2.72,974.8
1983-09-10,28.0,78.0,26.24,91.44,7.95,4.73,978.0
1983-09-10,28.0,83.0,22.38,88.49,9.66,2.13,880.1
1983-09-10,28.0,88.0,4.44,82.64,6.14,2.65,570.8
1983-09-10,28.0,93.0,12.19,94.97,40.24,0.77,723.8
1983-09-10,33.0,73.0,28.57,66.47,0.17,1.14,951.0
1983-09-10,33.0,78.0,3.07,57.14,0.0,2.69,545.0
1983-09-10,33.0,83.0,5.31,47.04,0.85,2.92,569.1
1983-09-10,33.0,88.0,4.56,42.67,0.65,2.04,557.0
1983-09-10,33.0,93.0,3.38,42.78,0.02,1.71,563.5
1983-09-11,8.0,73.0,27.33,79.65,15.48,3.35,1010.3
1983-09-11,8.0,78.0,26.89,86.93,11.07,5.54,1009.5
1983-09-11,8.0,83.0,27.83,83.82,6.93,7.33,1009.0
1983-09-11,13.0,73.0,27.81,82.73,23.1,5.68,1008.6
1983-09-11,13.0,78.0,21.69,88.37,39.47,2.66,920.0
1983-09-11,13.0,83.0,26.79,88.44,15.73,7.19,1006.9
1983-09-11,18.0,73.0,26.41,88.92,8.18,2.21,994.5
1983-09-11,18.0,78.0,23.74,92.64,1.25,2.27,948.7
1983-09-11,18.0,83.0,25.87,87.38,2.84,1.24,973.0
1983-09-11,23.0,68.0,27.86,82.46,0.03,3.69,1003.8
1983-09-11,23.0,73.0,27.13,86.11,0.61,2.2,995.2
1983-09-11,23.0,78.0,25.89,89.0,3.43,1.34,963.3
1983-09-11,23.0,83.0,24.75,90.81,1.45,1.49,935.6
1983-09-11,23.0,88.0,28.45,81.66,1.3,2.95,1004.6
1983-09-11,23.0,93.0,24.56,75.67,0.08,0.04,903.3
1983-09-11,28.0,68.0,35.3,42.28,0.0,2.84,992.6
1983-09-11,28.0,73.0,32.34,51.13,0.0,2.75,976.0
1983-09-11,28.0,78.0,26.26,89.45,38.37,3.06,980.3
1983-09-11,28.0,83.0,20.92,93.63,60.65,2.11,881.7
1983-09-11,28.0,88.0,4.04,83.12,2.6,2.56,571.6
1983-09-11,28.0,93.0,12.74,93.94,12.93,1.26,723.5
1983-09-11,33.0,73.0,28.16,67.77,0.09,0.9,952.3
1983-09-11,33.0,78.0,2.11,70.14,5.51,2.02,545.4
1983-09-11,33.0,83.0,4.97,59.47,9.52,1.99,569.9
1983-09-11,33.0,88.0,2.66,73.59,4.82,2.8,557.0
1983-09-11,33.0,93.0,3.39,72.15,3.77,2.14,562.2
1983-09-12,8.0,73.0,27.15,79.3,11.24,4.1,1011.0
1983-09-12,8.0,78.0,26.33,86.85,10.17,6.08,1010.6
1983-09-12,8.0,83.0,28.21,80.67,6.39,7.33,1010.0
1983-09-12,13.0,73.0,26.68,86.52,9.83,6.31,1009.6
1983-09-12,13.0,78.0,22.67,84.48,20.13,3.01,920.3
1983-09-12,13.0,83.0,27.27,84.26,3.92,6.57,1008.3
1983-09-12,18.0,73.0,26.12,87.52,7.33,2.15,995.4
1983-09-12,18.0,78.0,24.3,90.39,10.43,2.52,947.5
1983-09-12,18.0,83.0,25.61,87.4,11.79,1.75,974.1
1983-09-12,23.0,68.0,28.53,78.68,0.04,2.98,1006.1
1983-09-12,23.0,73.0,27.88,83.07,0.09,0.96,996.9
1983-09-12,23.0,78.0,26.6,85.37,0.23,0.88,964.7
1983-09-12,23.0,83.0,26.02,85.23,0.01,1.0,936.5
1983-09-12,23.0,88.0,28.61,81.5,0.17,2.48,1004.4
1983-09-12,23.0,93.0,23.92,77.02,1.06,0.01,903.1
1983-09-12,28.0,68.0,34.63,41.15,0.0,3.18,996.5
1983-09-12,28.0,73.0,32.2,48.67,0.0,1.8,979.3
1983-09-12,28.0,78.0,28.28,79.76,3.23,1.5,983.7
1983-09-12,28.0,83.0,21.72,87.97,12.73,1.45,882.3
1983-09-12,28.0,88.0,5.32,81.7,2.03,1.65,571.6
1983-09-12,28.0,93.0,13.3,93.65,6.29,1.06,722.5
1983-09-12,33.0,73.0,28.0,69.6,0.16,1.09,955.6
1983-09-12,33.0,78.0,2.32,68.6,3.99,1.85,546.8
1983-09-12,33.0,83.0,6.62,58.47,1.42,2.12,571.0
1983-09-12,33.0,88.0,4.37,63.89,1.0,1.61,558.6
1983-09-12,33.0,93.0,3.72,65.16,1.47,1.57,564.3
1983-09-13,8.0,73.0,27.28,79.81,3.99,3.99,1011.2
1983-09-13,8.0,78.0,26.6,84.53,0.38,6.37,1010.8
1983-09-13,8.0,83.0,28.08,80.03,2.53,7.42,1010.6
1983-09-13,13.0,73.0,27.03,85.67,27.68,6.12,1009.6
1983-09-13,13.0,78.0,22.72,85.94,12.6,3.23,920.6
1983-09-13,13.0,83.0,27.85,83.59,4.61,6.48,1008.6
1983-09-13,18.0,73.0,26.29,87.58,18.69,2.16,995.3
1983-09-13,18.0,78.0,25.16,88.38,3.1,1.22,948.2
1983-09-13,18.0,83.0,26.02,89.71,9.6,1.92,974.1
1983-09-13,23.0,68.0,28.82,73.29,0.02,2.75,1006.5
1983-09-13,23.0,73.0,27.85,83.38,0.0,1.28,996.8
1983-09-13,23.0,78.0,27.44,82.45,2.76,0.68,964.3
1983-09-13,23.0,83.0,25.59,86.88,0.0,0.81,936.3
1983-09-13,23.0,88.0,29.03,80.44,0.0,1.91,1003.7
1983-09-13,23.0,93.0,24.34,76.14,0.55,0.0,902.8
1983-09-13,28.0,68.0,34.95,37.48,0.0,3.12,996.4
1983-09-13,28.0,73.0,32.4,45.06,0.0,1.62,978.8
1983-09-13,28.0,78.0,27.92,77.16,0.66,2.01,983.0
1983-09-13,28.0,83.0,23.27,86.23,0.0,1.64,880.6
1983-09-13,28.0,88.0,5.67,83.29,1.54,1.94,570.8
1983-09-13,28.0,93.0,11.31,98.53,33.62,1.33,724.3
1983-09-13,33.0,73.0,28.42,67.51,0.0,1.08,954.0
1983-09-13,33.0,78.0,2.73,53.82,0.0,2.02,546.4
1983-09-13,33.0,83.0,7.03,40.97,0.02,2.27,570.5
1983-09-13,33.0,88.0,5.44,59.4,0.12,2.37,558.0
1983-09-13,33.0,93.0,4.2,63.65,2.46,2.08,564.1
1983-09-14,8.0,73.0,26.94,79.2,1.37,3.96,1011.0
1983-09-14,8.0,78.0,26.72,82.84,7.7,6.43,1010.3
1983-09-14,8.0,83.0,27.95,81.86,2.81,6.78,1010.0
1983-09-14,13.0,73.0,27.17,85.99,90.29,6.3,1009.0
1983-09-14,13.0,78.0,22.88,87.07,6.09,3.42,920.1
1983-09-14,13.0,83.0,28.26,83.26,12.22,7.01,1007.6
1983-09-14,18.0,73.0,25.63,92.85,40.29,3.27,994.5
1983-09-14,18.0,78.0,24.39,92.11,2.28,2.83,947.9
1983-09-14,18.0,83.0,26.5,88.1,3.96,2.72,972.1
1983-09-14,23.0,68.0,28.67,77.57,0.01,3.41,1005.5
1983-09-14,23.0,73.0,27.32,87.42,0.22,1.47,995.8
1983-09-14,23.0,78.0,27.32,84.39,1.74,0.97,963.1
1983-09-14,23.0,83.0,26.27,82.96,0.71,0.55,935.1
1983-09-14,23.0,88.0,28.19,84.55,2.69,1.38,1002.5
1983-09-14,23.0,93.0,22.87,85.57,0.34,0.01,901.8
1983-09-14,28.0,68.0,35.07,38.24,0.6,3.13,994.3
1983-09-14,28.0,73.0,32.42,44.8,0.0,2.19,977.1
1983-09-14,28.0,78.0,28.12,75.67,0.01,2.13,981.5
1983-09-14,28.0,83.0,23.05,82.65,0.0,1.36,880.4
1983-09-14,28.0,88.0,4.74,84.1,1.68,2.5,569.9
1983-09-14,28.0,93.0,12.06,88.87,12.25,1.03,724.3
1983-09-14,33.0,73.0,28.02,67.31,0.0,1.02,952.8
1983-09-14,33.0,78.0,1.59,57.79,0.0,2.75,545.5
1983-09-14,33.0,83.0,6.22,43.48,0.0,3.19,568.8
1983-09-14,33.0,88.0,5.94,48.09,1.6,2.53,556.0
1983-09-14,33.0,93.0,4.51,66.53,1.08,2.9,562.1
1983-09-15,8.0,73.0,27.32,77.58,8.93,3.11,1010.0
1983-09-15,8.0,78.0,26.81,83.78,4.95,5.77,1009.6
1983-09-15,8.0,83.0,28.04,81.39,1.53,5.99,1009.1
1983-09-15,13.0,73.0,26.93,87.01,45.35,6.87,1008.3
1983-09-15,13.0,78.0,22.25,86.02,5.28,4.28,919.2
1983-09-15,13.0,83.0,28.08,83.56,13.27,7.78,1006.5
1983-09-15,18.0,73.0,25.57,92.96,41.94,2.97,993.2
1983-09-15,18.0,78.0,24.68,88.88,7.68,2.8,947.2
1983-09-15,18.0,83.0,25.44,92.47,14.61,2.99,970.5
1983-09-15,23.0,68.0,29.06,76.38,0.05,3.87,1003.8
1983-09-15,23.0,73.0,27.9,81.61,3.17,1.61,994.3
1983-09-15,23.0,78.0,27.63,79.6,3.92,0.87,961.8
1983-09-15,23.0,83.0,25.53,86.18,2.75,0.96,933.1
1983-09-15,23.0,88.0,28.35,84.98,10.84,1.38,1000.0
1983-09-15,23.0,93.0,23.45,81.24,2.72,0.02,900.6
1983-09-15,28.0,68.0,36.08,40.44,0.0,2.51,992.0
1983-09-15,28.0,73.0,32.5,48.5,0.0,3.01,975.5
1983-09-15,28.0,78.0,28.28,76.5,0.01,1.71,980.3
1983-09-15,28.0,83.0,22.61,80.28,1.58,1.54,880.0
1983-09-15,28.0,88.0,4.62,82.94,0.94,2.32,569.6
1983-09-15,28.0,93.0,12.46,91.04,2.59,1.23,723.3
1983-09-15,33.0,73.0,26.79,73.28,0.0,1.88,951.3
1983-09-15,33.0,78.0,1.37,57.46,0.0,2.62,544.9
1983-09-15,33.0,83.0,5.34,43.86,0.0,2.73,568.4
1983-09-15,33.0,88.0,5.53,45.07,0.01,3.67,555.0
1983-09-15,33.0,93.0,5.63,60.64,0.16,3.72,560.8
1983-09-16,8.0,73.0,27.1,80.38,10.72,4.14,1009.8
1983-09-16,8.0,78.0,26.81,84.15,6.01,5.51,1009.6
1983-09-16,8.0,83.0,27.94,81.44,2.52,5.66,1009.2
1983-09-16,13.0,73.0,27.24,85.69,16.2,7.17,1007.8
1983-09-16,13.0,78.0,22.01,85.06,6.98,4.23,919.5
1983-09-16,13.0,83.0,27.96,82.84,9.41,7.89,1006.9
1983-09-16,18.0,73.0,25.52,91.25,19.49,2.42,992.9
1983-09-16,18.0,78.0,23.34,90.55,8.2,2.83,947.5
1983-09-16,18.0,83.0,25.26,90.31,3.63,2.98,969.7
1983-09-16,23.0,68.0,28.97,79.33,0.07,2.75,1003.7
1983-09-16,23.0,73.0,28.43,80.33,0.62,1.18,993.8
1983-09-16,23.0,78.0,27.18,84.34,0.99,1.34,961.2
1983-09-16,23.0,83.0,25.22,85.72,5.05,0.63,932.4
1983-09-16,23.0,88.0,26.92,91.06,14.95,3.4,999.9
1983-09-16,23.0,93.0,21.84,82.92,2.78,0.02,902.1
1983-09-16,28.0,68.0,36.79,38.44,0.28,2.42,992.7
1983-09-16,28.0,73.0,32.7,45.14,0.01,2.21,976.2
1983-09-16,28.0,78.0,29.02,76.21,0.4,1.0,980.8
1983-09-16,28.0,83.0,21.7,87.39,6.21,1.51,880.3
1983-09-16,28.0,88.0,4.57,81.62,1.15,2.34,570.0
1983-09-16,28.0,93.0,11.89,95.86,27.44,1.26,723.9
1983-09-16,33.0,73.0,27.66,66.88,1.78,0.7,952.9
1983-09-16,33.0,78.0,0.07,59.42,0.46,2.83,545.0
1983-09-16,33.0,83.0,5.13,41.88,0.0,3.84,568.4
1983-09-16,33.0,88.0,5.41,44.21,0.05,3.32,555.4
1983-09-16,33.0,93.0,5.33,67.73,0.04,4.15,561.6
1983-09-17,8.0,73.0,27.5,79.32,6.86,3.74,1010.3
1983-09-17,8.0,78.0,26.77,85.96,7.2,5.04,1010.0
1983-09-17,8.0,83.0,27.89,81.61,4.05,5.16,1009.9
1983-09-17,13.0,73.0,27.37,83.27,4.8,7.54,1008.5
1983-09-17,13.0,78.0,21.64,88.36,3.77,3.51,920.2
1983-09-17,13.0,83.0,27.83,84.91,5.01,6.8,1007.9
1983-09-17,18.0,73.0,25.8,88.4,17.87,2.42,993.7
1983-09-17,18.0,78.0,24.55,86.83,16.41,3.37,947.5
1983-09-17,18.0,83.0,25.53,87.1,8.55,3.11,971.3
1983-09-17,23.0,68.0,29.02,80.31,0.14,3.34,1004.7
1983-09-17,23.0,73.0,28.81,79.54,0.58,1.34,994.0
1983-09-17,23.0,78.0,26.71,88.84,9.43,1.86,960.8
1983-09-17,23.0,83.0,24.82,87.73,9.68,0.72,932.0
1983-09-17,23.0,88.0,26.92,92.46,11.03,3.27,1000.9
1983-09-17,23.0,93.0,22.66,84.75,3.11,0.01,902.4
1983-09-17,28.0,68.0,36.36,22.91,0.71,2.32,994.6
1983-09-17,28.0,73.0,33.6,41.32,0.0,1.94,976.4
1983-09-17,28.0,78.0,28.54,79.64,1.1,0.83,981.7
1983-09-17,28.0,83.0,21.72,84.42,4.21,1.17,880.7
1983-09-17,28.0,88.0,4.5,83.17,2.16,2.23,570.3
1983-09-17,28.0,93.0,12.55,89.95,2.56,1.32,724.2
