date,temperature,humidity,rainfall,wind_speed,pressure,city,day_of_week,month,quarter,sin_day_of_year,cos_day_of_year,temperature_lag_1,temperature_lag_3,temperature_lag_7,humidity_lag_1,rainfall_lag_1,temperature_3day_avg,temperature_7day_avg,humidity_7day_avg,rainfall_7day_avg,temperature_7day_std,temperature_difference
1986-01-06,20.58,62.6,0.0,2.74,918.1,Bangalore,0,1,1,0.10310169744743485,0.9946708199115211,20.31,19.15,19.81,61.99,0.0,20.186666666666667,19.74285714285714,62.19571428571429,0.0,0.5312160353295139,0.2699999999999996
1986-01-07,20.58,55.5,0.0,2.01,957.5,Hyderabad,1,1,1,0.1202080448993527,0.9927487224577402,20.33,20.77,21.64,36.89,0.0,20.423333333333336,20.351428571428567,40.54,0.0,0.8409999716873418,0.25
1986-01-07,20.96,66.78,0.0,3.18,918.3,Bangalore,1,1,1,0.1202080448993527,0.9927487224577402,20.58,19.67,19.64,62.6,0.0,20.616666666666664,19.93142857142857,62.589999999999996,0.0,0.6970277032143848,0.38000000000000256
1986-01-07,14.63,29.59,0.0,0.63,993.5,Delhi,1,1,1,0.1202080448993527,0.9927487224577402,16.24,14.93,15.12,72.31,1.59,15.686666666666662,15.404285714285715,56.551428571428566,0.2271428571428569,0.6885941509778166,-1.6099999999999977
1986-01-07,23.81,80.34,0.14,3.49,1007.0,Chennai,1,1,1,0.1202080448993527,0.9927487224577402,23.43,22.69,22.95,83.2,0.0,23.48,22.87857142857143,79.58,0.025714285714286224,0.6140691755666456,0.379999999999999
1986-01-07,22.78,40.75,0.0,2.72,999.8,Mumbai,1,1,1,0.1202080448993527,0.9927487224577402,22.64,23.39,22.47,37.74,0.0,22.769999999999996,22.552857142857142,42.214285714285715,0.0,0.5986572276282753,0.14000000000000057
1986-01-08,21.35,66.97,0.0,3.18,917.9,Bangalore,2,1,1,0.13727877211326478,0.9905324521322229,20.96,20.31,19.2,66.78,0.0,20.963333333333335,20.23857142857143,63.33428571428571,0.0,0.7886788229152211,0.39000000000000057
1986-01-08,23.64,49.57,0.0,1.9,999.6,Mumbai,2,1,1,0.13727877211326478,0.9905324521322229,22.78,22.89,21.62,40.75,0.0,23.019999999999996,22.84142857142857,43.402857142857144,0.0,0.5596257252682647,0.8599999999999994
1986-01-08,23.94,83.13,0.11,3.54,1006.5,Chennai,2,1,1,0.13727877211326478,0.9905324521322229,23.81,23.2,22.57,80.34,0.14,23.72666666666667,23.07428571428571,80.51714285714286,0.04142857142857194,0.7101374783064142,0.13000000000000256
1986-01-08,21.13,53.79,0.0,2.36,957.1,Hyderabad,2,1,1,0.13727877211326478,0.9905324521322229,20.58,20.36,21.26,55.5,0.0,20.680000000000003,20.33285714285714,41.36571428571428,0.0,0.8187330514404326,0.5500000000000007
1986-01-09,23.78,43.94,0.0,1.89,1000.1,Mumbai,3,1,1,0.15430882066428117,0.9880226656636976,23.64,22.64,21.92,49.57,0.0,23.399999999999995,23.107142857142858,43.77285714285714,0.0,0.48592572428805775,0.14000000000000057
1986-01-09,24.13,84.13,0.08,3.55,1007.0,Chennai,3,1,1,0.15430882066428117,0.9880226656636976,23.94,23.43,22.19,83.13,0.11,23.959999999999997,23.351428571428567,81.22285714285714,0.052857142857143366,0.6856488063975974,0.18999999999999773
1986-01-09,22.27,68.64,0.0,2.92,918.3,Bangalore,3,1,1,0.15430882066428117,0.9880226656636976,21.35,20.58,19.65,66.97,0.0,21.526666666666667,20.61285714285714,64.50571428571428,0.0,1.043371367023459,0.9199999999999982
1986-01-09,21.72,56.68,0.0,2.45,957.5,Hyderabad,3,1,1,0.15430882066428117,0.9880226656636976,21.13,20.33,20.58,53.79,0.0,21.143333333333334,20.495714285714286,43.651428571428575,0.0,0.974625691274566,0.5899999999999999
1986-01-10,21.82,69.68,0.03,2.74,918.3,Bangalore,4,1,1,0.1712931441814776,0.9852201067560606,22.27,20.96,19.15,68.64,0.0,21.813333333333333,20.994285714285713,65.46714285714286,0.004285714285714158,0.8972709947924137,-0.4499999999999993
1986-01-10,23.9,43.89,0.0,2.23,1000.5,Mumbai,4,1,1,0.1712931441814776,0.9852201067560606,23.78,22.78,22.63,43.94,0.0,23.77333333333333,23.28857142857143,43.22714285714286,0.0,0.5143419281457344,0.11999999999999744
1986-01-10,14.41,48.0,0.0,1.11,993.6,Delhi,4,1,1,0.1712931441814776,0.9852201067560606,14.63,16.19,15.94,29.59,0.0,15.093333333333328,15.185714285714285,57.37571428571429,0.2271428571428569,0.7316842930942588,-0.22000000000000064
1986-01-10,23.93,85.74,0.13,3.55,1006.7,Chennai,4,1,1,0.1712931441814776,0.9852201067560606,24.13,23.81,22.26,84.13,0.08,24.0,23.59,82.4042857142857,0.0700000000000005,0.5108489665907523,-0.1999999999999993
1986-01-10,22.9,61.95,0.0,2.35,957.5,Hyderabad,4,1,1,0.1712931441814776,0.9852201067560606,21.72,20.58,18.58,56.68,0.0,21.91666666666667,21.11285714285714,46.277142857142856,0.0,0.9259178200688921,1.1799999999999997
1986-01-11,23.85,42.27,0.0,2.16,999.3,Mumbai,5,1,1,0.1882267098432442,0.9821256058680006,23.9,23.64,23.39,43.89,0.0,23.84333333333333,23.354285714285712,42.720000000000006,0.0,0.5570714239930283,-0.04999999999999716
1986-01-11,21.54,71.78,0.03,2.78,917.2,Bangalore,5,1,1,0.1882267098432442,0.9821256058680006,21.82,21.35,19.67,69.68,0.03,21.876666666666665,21.261428571428574,66.92,0.008571428571428443,0.6922289739540228,-0.28000000000000114
1986-01-11,22.95,61.48,0.0,2.41,956.3,Hyderabad,5,1,1,0.1882267098432442,0.9821256058680006,22.9,21.13,20.77,61.95,0.0,22.52333333333334,21.424285714285713,51.17857142857143,0.0,1.1345021983639456,0.05000000000000071
1986-01-12,21.89,75.77,0.55,3.95,916.2,Bangalore,6,1,1,0.2051044998686192,0.9787400799669153,21.54,22.27,20.31,71.78,0.03,21.75,21.487142857142857,68.88857142857144,0.08714285714285704,0.5785532037109972,0.3500000000000014
1986-01-12,23.93,37.09,0.0,1.93,999.1,Mumbai,6,1,1,0.2051044998686192,0.9787400799669153,23.85,23.78,22.89,42.27,0.0,23.89333333333333,23.502857142857145,42.17857142857143,0.0,0.5512626199839021,0.0799999999999983
1986-01-12,22.5,59.57,0.0,2.87,956.2,Hyderabad,6,1,1,0.2051044998686192,0.9787400799669153,22.95,21.72,20.36,61.48,0.0,22.783333333333342,21.73,55.12285714285714,0.0,1.0872595519611625,-0.4499999999999993
1986-01-13,20.53,58.0,0.0,2.74,958.3,Hyderabad,0,1,1,0.2219215130041655,0.9750645322571948,22.5,22.9,20.33,59.57,0.0,21.99333333333334,21.75857142857143,58.13857142857143,0.0,1.046190367816367,-1.9699999999999989
1986-01-13,21.13,77.95,4.11,3.82,917.6,Bangalore,0,1,1,0.2219215130041655,0.9750645322571948,21.89,21.82,20.58,75.77,0.55,21.52,21.565714285714282,71.08142857142857,0.6742857142857143,0.4600310548528295,-0.7600000000000016
1986-01-13,26.65,43.86,0.0,3.05,999.8,Mumbai,0,1,1,0.2219215130041655,0.9750645322571948,23.93,23.9,22.64,37.09,0.0,24.80999999999999,24.075714285714287,43.05285714285714,0.0,1.2032020769996377,2.719999999999999
1986-01-14,25.17,49.52,0.0,3.43,1000.0,Mumbai,1,1,1,0.2386727660059501,0.9711000518829505,26.65,23.85,22.78,43.86,0.0,25.249999999999996,24.417142857142856,44.30571428571428,0.0,1.1097103869290073,-1.4799999999999969
1986-01-14,20.76,70.74,0.21,3.08,957.9,Hyderabad,1,1,1,0.2386727660059501,0.9711000518829505,20.53,22.95,20.58,58.0,0.0,21.26333333333334,21.784285714285716,60.31571428571429,0.029999999999999936,1.014114673706103,0.23000000000000043
1986-01-15,24.55,52.31,0.09,1.71,1000.8,Mumbai,2,1,1,0.255353295116187,0.9668478136052775,25.17,23.93,23.64,49.52,0.0,25.45666666666666,24.54714285714286,44.69714285714286,0.012857142857142984,1.0554732632922477,-0.620000000000001
1986-01-16,23.55,50.45,0.01,1.72,1001.6,Mumbai,3,1,1,0.2719581575341055,0.9623090774541486,24.55,26.65,23.78,52.31,0.09,24.423333333333332,24.514285714285716,45.627142857142864,0.014285714285714412,1.0864599569686022,-1.0
1986-01-17,23.42,53.53,0.0,1.76,1001.6,Mumbai,4,1,1,0.288482432880609,0.9574851883550393,23.55,25.17,23.9,50.45,0.01,23.84,24.445714285714285,47.00428571428571,0.014285714285714412,1.1452489851976382,-0.129999999999999
1986-01-17,21.19,68.84,0.2,1.76,918.6,Bangalore,4,1,1,0.288482432880609,0.9574851883550393,21.13,21.54,20.96,77.95,4.11,21.403333333333336,21.59857142857143,71.37571428571428,0.7028571428571428,0.41562918454801656,0.060000000000002274
1986-01-17,22.76,86.98,0.71,5.18,1007.2,Chennai,4,1,1,0.288482432880609,0.9574851883550393,23.93,23.94,22.69,85.74,0.13,23.606666666666666,23.599999999999998,83.54285714285713,0.1700000000000005,0.4905778905197829,-1.1699999999999982
1986-01-17,18.54,64.91,1.35,1.54,957.9,Hyderabad,4,1,1,0.288482432880609,0.9574851883550393,20.76,22.5,21.13,70.74,0.21,19.94333333333334,21.41428571428571,61.90428571428571,0.2228571428571428,1.597371352595452,-2.2200000000000024
1986-01-18,19.85,67.99,0.14,1.56,957.5,Hyderabad,5,1,1,0.30492122465628907,0.9523775757303974,18.54,20.53,21.72,64.91,1.35,19.716666666666672,21.147142857142857,63.519999999999996,0.24285714285714283,1.6913280214635493,1.3100000000000023
1986-01-18,22.5,69.14,0.01,1.39,918.3,Bangalore,5,1,1,0.30492122465628907,0.9523775757303974,21.19,21.89,21.35,68.84,0.2,21.606666666666666,21.76285714285714,71.68571428571428,0.7042857142857143,0.5161302899374143,1.3099999999999987
1986-01-18,23.3,47.94,0.0,1.95,1001.1,Mumbai,5,1,1,0.30492122465628907,0.9523775757303974,23.42,24.55,23.85,53.53,0.0,23.42333333333333,24.36714285714286,47.81428571428571,0.014285714285714412,1.209968515922954,-0.120000000000001
1986-01-18,23.33,83.99,0.52,3.83,1007.3,Chennai,5,1,1,0.30492122465628907,0.9523775757303974,22.76,24.13,23.2,86.98,0.71,23.340000000000003,23.618571428571432,83.92999999999999,0.24142857142857194,0.4751290551500645,0.5699999999999967
1986-01-19,22.44,55.33,0.0,2.03,1001.2,Mumbai,6,1,1,0.3212696616923644,0.9469877530760753,23.3,23.55,23.93,47.94,0.0,23.05333333333333,24.154285714285717,50.42000000000001,0.014285714285714412,1.4136107095294075,-0.8599999999999994
1986-01-19,22.89,83.33,0.02,2.69,1007.7,Chennai,6,1,1,0.3212696616923644,0.9469877530760753,23.33,23.93,23.43,83.99,0.52,22.99333333333333,23.541428571428575,83.94857142857143,0.2442857142857148,0.5489513813151311,-0.4399999999999977
1986-01-19,19.89,69.95,0.0,2.48,957.5,Hyderabad,6,1,1,0.3212696616923644,0.9469877530760753,19.85,20.76,22.9,67.99,0.14,19.426666666666673,20.717142857142857,64.66285714285713,0.24285714285714283,1.5479633316676822,0.03999999999999915
1986-01-19,20.09,74.54,0.0,2.24,919.1,Bangalore,6,1,1,0.3212696616923644,0.9469877530760753,22.5,21.13,22.27,69.14,0.01,21.26,21.451428571428572,72.52857142857144,0.7042857142857143,0.7594609617231207,-2.41
1986-01-20,23.47,85.56,0.46,2.88,1008.7,Chennai,0,1,1,0.3375228995941133,0.9413173175128471,22.89,22.76,23.81,83.33,0.02,23.23,23.49285714285714,84.69428571428571,0.29000000000000054,0.5361192120452125,0.5799999999999983
1986-01-20,22.01,71.51,0.04,1.87,919.8,Bangalore,0,1,1,0.3375228995941133,0.9413173175128471,20.09,21.19,21.82,74.54,0.0,21.53333333333333,21.478571428571428,72.79,0.7057142857142856,0.7779980413737578,1.9200000000000017
1986-01-20,20.96,74.63,0.01,2.77,958.6,Hyderabad,0,1,1,0.3375228995941133,0.9413173175128471,19.89,18.54,22.95,69.95,0.0,20.233333333333338,20.43285714285714,66.54142857142857,0.24428571428571422,1.2168773464025249,1.0700000000000003
1986-01-20,22.99,64.66,0.0,1.67,1002.9,Mumbai,0,1,1,0.3375228995941133,0.9413173175128471,22.44,23.42,26.65,55.33,0.0,22.909999999999997,23.631428571428575,53.39142857142857,0.014285714285714412,0.9312255110240378,0.5499999999999972
1986-01-21,21.52,73.88,0.04,3.03,920.6,Bangalore,1,1,1,0.3536761221763716,0.9353679493131483,22.01,22.5,21.54,71.51,0.04,21.206666666666667,21.475714285714282,73.09,0.7071428571428572,0.7777715419254055,-0.490000000000002
1986-01-21,22.39,64.54,0.0,1.84,1004.1,Mumbai,1,1,1,0.3536761221763716,0.9353679493131483,22.99,23.3,25.17,64.66,0.0,22.606666666666666,23.234285714285715,55.53714285714286,0.014285714285714412,0.7385764944108958,-0.5999999999999979
1986-01-21,21.71,70.51,0.11,2.05,959.4,Hyderabad,1,1,1,0.3536761221763716,0.9353679493131483,20.96,19.85,22.5,74.63,0.01,20.85333333333334,20.32,68.10428571428572,0.25999999999999995,1.0127191120923658,0.75
1986-01-21,15.68,55.64,0.0,0.85,994.3,Delhi,1,1,1,0.3536761221763716,0.9353679493131483,14.41,16.24,14.9,48.0,0.0,14.906666666666665,15.297142857142857,57.097142857142856,0.2271428571428569,0.7402637882467469,1.2699999999999996
1986-01-21,23.78,82.47,0.14,3.36,1009.4,Chennai,1,1,1,0.3536761221763716,0.9353679493131483,23.47,23.33,23.94,85.56,0.46,23.38,23.470000000000002,84.60000000000001,0.2942857142857148,0.5169461609621474,0.3100000000000023
1986-01-22,23.38,57.94,0.0,2.42,1003.7,Mumbai,2,1,1,0.3697245428906731,0.9291414114031743,22.39,22.44,24.55,64.54,0.0,22.919999999999998,23.06714285714286,56.34142857142858,0.0014285714285715554,0.4774136670905732,0.9899999999999984
1986-01-22,21.04,63.86,0.01,3.49,920.4,Bangalore,2,1,1,0.3697245428906731,0.9291414114031743,21.52,20.09,21.89,73.88,0.04,21.52333333333333,21.354285714285716,71.38857142857144,0.6299999999999999,0.7686103725310872,-0.4800000000000004
1986-01-22,16.45,42.29,0.11,1.21,993.3,Delhi,2,1,1,0.3697245428906731,0.9291414114031743,15.68,14.63,15.0,55.64,0.0,15.513333333333328,15.504285714285714,54.29857142857143,0.24285714285714263,0.8394811322641705,0.7699999999999996
1986-01-22,21.87,65.63,0.01,2.02,959.4,Hyderabad,2,1,1,0.3697245428906731,0.9291414114031743,21.71,19.89,20.53,70.51,0.11,21.51333333333334,20.511428571428574,69.19428571428571,0.2614285714285714,1.172993727907987,0.16000000000000014
1986-01-22,23.2,80.68,0.06,3.14,1009.4,Chennai,2,1,1,0.3697245428906731,0.9291414114031743,23.78,22.89,24.13,82.47,0.14,23.483333333333334,23.337142857142858,84.10714285714286,0.2914285714285719,0.4314979445960801,-0.5800000000000018
1986-01-23,25.12,46.36,0.0,2.09,1002.3,Mumbai,3,1,1,0.38566340624360707,0.9226395488404876,23.38,22.99,23.55,57.94,0.0,23.629999999999995,23.291428571428572,55.75714285714285,0.0,0.9125500638587811,1.740000000000002
1986-01-23,19.97,59.55,0.0,3.14,920.4,Bangalore,3,1,1,0.38566340624360707,0.9226395488404876,21.04,22.01,21.13,63.86,0.01,20.843333333333334,21.188571428571432,68.76,0.042857142857142726,0.932584733798911,-1.0700000000000003
1986-01-23,15.72,46.2,0.0,2.16,992.6,Delhi,3,1,1,0.38566340624360707,0.9226395488404876,16.45,14.41,14.93,42.29,0.11,15.949999999999996,15.617142857142856,51.42000000000001,0.24285714285714263,0.8016589941216359,-0.7299999999999986
1986-01-23,22.76,80.88,0.0,2.7,1009.3,Chennai,3,1,1,0.38566340624360707,0.9226395488404876,23.2,23.47,23.93,80.68,0.06,23.24666666666667,23.169999999999998,83.41285714285713,0.2728571428571434,0.38798625405224585,-0.4399999999999977
1986-01-23,21.86,61.89,0.0,1.64,958.9,Hyderabad,3,1,1,0.38566340624360707,0.9226395488404876,21.87,20.96,20.76,65.63,0.01,21.813333333333343,20.66857142857143,67.92999999999999,0.23142857142857137,1.280591381242084,-0.010000000000001563
1986-01-24,22.75,78.54,0.0,2.34,1009.3,Chennai,4,1,1,0.401487989205973,0.9158642882672872,22.76,23.78,22.76,80.88,0.0,22.903333333333336,23.16857142857143,82.20714285714284,0.17142857142857196,0.38976183203906245,-0.010000000000001563
1986-01-24,25.24,44.05,0.0,1.81,1002.2,Mumbai,4,1,1,0.401487989205973,0.9158642882672872,25.12,22.39,23.42,46.36,0.0,24.579999999999995,23.551428571428573,54.402857142857144,0.0,1.1764130308053589,0.11999999999999744
1986-01-24,20.33,56.82,0.0,2.56,920.3,Bangalore,4,1,1,0.401487989205973,0.9158642882672872,19.97,21.52,21.19,59.55,0.0,20.44666666666667,21.065714285714286,67.04285714285714,0.01428571428571416,0.9874015924447488,0.35999999999999943
1986-01-24,22.38,54.42,0.0,1.34,958.5,Hyderabad,4,1,1,0.401487989205973,0.9158642882672872,21.86,21.71,18.54,61.89,0.0,22.036666666666672,21.217142857142857,66.43142857142857,0.038571428571428513,1.0108694984291877,0.5199999999999996
1986-01-25,24.46,45.24,0.0,1.78,1002.5,Mumbai,5,1,1,0.4171936026123168,0.9088176373395029,25.24,23.38,23.3,44.05,0.0,24.939999999999998,23.717142857142854,54.01714285714286,0.0,1.2161238188844774,-0.7799999999999976
1986-01-25,20.37,62.31,0.0,3.03,920.1,Bangalore,5,1,1,0.4171936026123168,0.9088176373395029,20.33,21.04,22.5,56.82,0.0,20.223333333333333,20.76142857142857,66.06714285714285,0.012857142857142732,0.7776552057616475,0.0400000000000027
1986-01-25,23.01,80.18,0.0,2.72,1009.2,Chennai,5,1,1,0.4171936026123168,0.9088176373395029,22.75,23.2,23.33,78.54,0.0,22.84,23.122857142857146,81.66285714285713,0.09714285714285766,0.38642439043617416,0.26000000000000156
1986-01-25,22.14,56.24,0.0,1.79,958.5,Hyderabad,5,1,1,0.4171936026123168,0.9088176373395029,22.38,21.87,19.85,54.42,0.0,22.12666666666667,21.544285714285714,64.75285714285714,0.01857142857142851,0.8528942322621103,-0.23999999999999844
1986-01-26,20.67,61.58,0.0,2.8,919.5,Bangalore,6,1,1,0.4327755925504312,0.901501684131884,20.37,19.97,20.09,62.31,0.0,20.456666666666667,20.844285714285714,64.21571428571428,0.012857142857142732,0.7231840969599619,0.3000000000000007
1986-01-26,23.03,80.37,0.0,2.49,1008.6,Chennai,6,1,1,0.4327755925504312,0.901501684131884,23.01,22.76,22.89,80.18,0.0,22.930000000000003,23.142857142857146,81.24,0.09428571428571479,0.3758419120551921,0.019999999999999574
1986-01-26,15.12,40.41,0.0,1.07,992.5,Delhi,6,1,1,0.4327755925504312,0.901501684131884,15.72,15.68,16.19,46.2,0.0,15.76333333333333,15.464285714285714,47.777142857142856,0.24285714285714263,0.775819075618921,-0.6000000000000014
1986-01-26,21.97,62.15,0.0,2.37,957.9,Hyderabad,6,1,1,0.4327755925504312,0.901501684131884,22.14,21.86,19.89,56.24,0.0,22.163333333333338,21.84142857142857,63.63857142857143,0.01857142857142851,0.4455494200554543,-0.1700000000000017
1986-01-26,23.57,53.24,0.0,1.96,1002.2,Mumbai,6,1,1,0.4327755925504312,0.901501684131884,24.46,25.12,22.44,45.24,0.0,24.42333333333333,23.87857142857143,53.71857142857142,0.0,1.086422701215001,-0.8900000000000006
1986-01-27,20.56,59.0,0.0,2.78,919.7,Bangalore,0,1,1,0.4482293417404106,0.893918596519257,20.67,20.33,22.01,61.58,0.0,20.533333333333335,20.63714285714286,62.42857142857143,0.007142857142857016,0.5098272349771058,-0.11000000000000298
1986-01-27,15.09,40.19,0.0,1.14,993.7,Delhi,0,1,1,0.4482293417404106,0.893918596519257,15.12,16.45,16.24,40.41,0.0,15.309999999999995,15.299999999999999,43.18857142857143,0.015714285714285462,0.7024718262433123,-0.02999999999999936
1986-01-27,21.21,62.08,0.0,3.52,958.8,Hyderabad,0,1,1,0.4482293417404106,0.893918596519257,21.97,22.38,20.96,62.15,0.0,21.77333333333334,21.87714285714286,61.84571428571429,0.017142857142857078,0.3660470955873707,-0.759999999999998
1986-01-27,24.09,47.16,0.0,1.8,1001.7,Mumbai,0,1,1,0.4482293417404106,0.893918596519257,23.57,25.24,22.99,53.24,0.0,24.039999999999996,24.035714285714285,51.21857142857142,0.0,1.0135886269897219,0.5199999999999996
1986-01-27,22.45,78.05,0.0,2.84,1009.1,Chennai,0,1,1,0.4482293417404106,0.893918596519257,23.03,22.75,23.47,80.37,0.0,22.830000000000002,22.997142857142858,80.16714285714286,0.02857142857142908,0.42267853370770825,-0.5800000000000018
1986-01-28,23.81,59.97,0.0,1.87,1001.6,Mumbai,1,1,1,0.4635502709028509,0.886070621534138,24.09,24.46,22.39,47.16,0.0,23.823333333333327,24.238571428571426,50.565714285714286,0.0,0.7324258454264259,-0.28000000000000114
1986-01-28,20.51,62.23,0.0,3.06,919.4,Bangalore,1,1,1,0.4635502709028509,0.886070621534138,20.56,20.37,21.52,59.0,0.0,20.580000000000002,20.49285714285714,60.76428571428572,0.0014285714285713017,0.3292777088179907,-0.04999999999999716
1986-01-28,19.86,63.58,0.0,3.25,958.7,Hyderabad,1,1,1,0.4635502709028509,0.886070621534138,21.21,22.14,21.71,62.08,0.0,21.01333333333334,21.61285714285714,60.85571428571428,0.0014285714285713653,0.8520507474252295,-1.3500000000000014
1986-01-28,14.56,48.51,0.04,1.23,992.9,Delhi,1,1,1,0.4635502709028509,0.886070621534138,15.09,15.72,14.63,40.19,0.0,14.92333333333333,15.289999999999997,45.89142857142857,0.021428571428571176,0.7140028011142162,-0.5299999999999994
1986-01-28,22.87,79.42,0.72,2.92,1008.8,Chennai,1,1,1,0.4635502709028509,0.886070621534138,22.45,23.01,23.78,78.05,0.0,22.78333333333333,22.867142857142856,79.73142857142857,0.11142857142857195,0.24390669566583756,0.4200000000000017
1986-01-29,21.89,64.6,0.01,2.52,919.3,Bangalore,2,1,1,0.47873384011578846,0.8779600847008882,20.51,20.67,21.04,62.23,0.0,20.986666666666668,20.614285714285717,60.87,0.0014285714285713017,0.6055261387937776,1.379999999999999
1986-01-29,23.1,56.28,0.0,1.77,1001.9,Mumbai,2,1,1,0.47873384011578846,0.8779600847008882,23.81,23.57,23.38,59.97,0.0,23.66666666666666,24.19857142857143,50.32857142857142,0.0,0.7923262916134671,-0.7099999999999973
1986-01-29,20.92,64.03,0.0,2.49,958.1,Hyderabad,2,1,1,0.47873384011578846,0.8779600847008882,19.86,21.97,21.87,63.58,0.0,20.66333333333334,21.47714285714286,60.627142857142864,0.0,0.8794830732810393,1.0600000000000023
1986-01-29,23.41,80.72,0.46,2.76,1008.5,Chennai,2,1,1,0.47873384011578846,0.8779600847008882,22.87,23.03,23.2,79.42,0.72,22.909999999999997,22.897142857142857,79.73714285714286,0.16857142857142907,0.29848027772472396,0.5399999999999991
1986-01-30,23.23,79.73,0.1,2.36,1007.4,Chennai,3,1,1,0.49377555015997715,0.869589389346611,23.41,22.45,22.76,80.72,0.46,23.17,22.964285714285715,79.57285714285715,0.18285714285714336,0.3148998329025575,-0.17999999999999972
1986-01-30,22.75,62.75,0.0,1.45,918.6,Bangalore,3,1,1,0.49377555015997715,0.869589389346611,21.89,20.56,19.97,64.6,0.01,21.71666666666667,21.011428571428574,61.32714285714285,0.0014285714285713017,0.9347090201669626,0.8599999999999994
1986-01-30,22.35,63.22,0.0,2.71,956.4,Hyderabad,3,1,1,0.49377555015997715,0.869589389346611,20.92,21.21,21.86,64.03,0.0,21.043333333333337,21.54714285714286,60.817142857142855,0.0,0.9329114692837744,1.4299999999999997
1986-01-30,14.9,68.55,0.63,1.78,990.7,Delhi,3,1,1,0.49377555015997715,0.869589389346611,14.56,15.12,14.41,48.51,0.04,14.849999999999994,15.36,48.82714285714286,0.11142857142857118,0.6327453410856684,0.33999999999999986
1986-01-30,21.83,43.78,0.0,1.79,1001.7,Mumbai,3,1,1,0.49377555015997715,0.869589389346611,23.1,24.09,25.12,56.28,0.0,22.913333333333327,23.728571428571428,49.959999999999994,0.0,1.0786940958316087,-1.2700000000000031
1986-01-31,23.39,61.3,0.0,1.82,917.6,Bangalore,4,1,1,0.5086709438521044,0.8609610158889943,22.75,20.51,20.33,62.75,0.0,22.676666666666666,21.44857142857143,61.96714285714285,0.0014285714285713017,1.2313736038998937,0.6400000000000006
1986-01-31,22.85,60.93,0.0,2.64,954.7,Hyderabad,4,1,1,0.5086709438521044,0.8609610158889943,22.35,19.86,22.38,63.22,0.0,22.040000000000006,21.61428571428571,61.747142857142855,0.0,1.0160521171472068,0.5
1986-01-31,21.07,36.53,0.0,2.01,1000.6,Mumbai,4,1,1,0.5086709438521044,0.8609610158889943,21.83,23.81,25.24,43.78,0.0,21.999999999999996,23.13285714285714,48.88571428571429,0.0,1.243713716867696,-0.759999999999998
1986-01-31,23.58,71.79,0.0,1.66,1005.9,Chennai,4,1,1,0.5086709438521044,0.8609610158889943,23.23,22.87,22.75,79.73,0.1,23.406666666666666,23.082857142857144,78.60857142857142,0.18285714285714336,0.3718742747093867,0.34999999999999787
1986-02-01,23.41,74.78,0.0,1.64,1005.6,Chennai,5,2,1,0.5234156073655503,0.8520775211013093,23.58,23.41,23.01,71.79,0.0,23.406666666666666,23.139999999999997,77.83714285714287,0.18285714285714336,0.38914436053152685,-0.16999999999999815
1986-02-01,23.42,50.74,0.0,2.47,954.1,Hyderabad,5,2,1,0.5234156073655503,0.8520775211013093,22.85,20.92,22.14,60.93,0.0,22.87333333333334,21.79714285714286,60.96142857142858,0.0,1.220952009507854,0.5700000000000003
1986-02-01,21.5,47.61,0.0,1.81,1000.2,Mumbai,5,2,1,0.5234156073655503,0.8520775211013093,21.07,23.1,24.46,36.53,0.0,21.466666666666665,22.71,49.22428571428571,0.0,1.220259535236011,0.4299999999999997
1986-02-01,23.65,57.56,0.0,2.45,917.2,Bangalore,5,2,1,0.5234156073655503,0.8520775211013093,23.39,21.89,20.37,61.3,0.0,23.263333333333332,21.91714285714286,61.28857142857142,0.0014285714285713017,1.3689255432117284,0.259999999999998
1986-02-02,23.59,75.84,0.0,1.72,1006.9,Chennai,6,2,1,0.5380051715382996,0.8429415373547828,23.41,23.23,23.03,74.78,0.0,23.526666666666667,23.22,77.19000000000001,0.18285714285714336,0.41916583830288423,0.17999999999999972
1986-02-02,23.68,58.61,0.0,2.36,955.5,Hyderabad,6,2,1,0.5380051715382996,0.8429415373547828,23.42,22.35,21.97,50.74,0.0,23.316666666666674,22.041428571428575,60.455714285714286,0.0,1.4166795517612523,0.259999999999998
1986-02-02,22.76,46.73,0.0,1.89,1001.1,Mumbai,6,2,1,0.5380051715382996,0.8429415373547828,21.5,21.83,23.57,47.61,0.0,21.77666666666666,22.594285714285714,48.294285714285714,0.0,1.1621367840159706,1.2600000000000016
1986-02-02,23.73,53.43,0.0,2.24,918.2,Bangalore,6,2,1,0.5380051715382996,0.8429415373547828,23.65,22.75,20.67,57.56,0.0,23.59,22.354285714285712,60.12428571428571,0.0014285714285713017,1.3926695844416521,0.08000000000000185
1986-02-03,24.58,54.26,0.0,2.36,956.0,Hyderabad,0,2,1,0.5524353131676196,0.8335557718385699,23.68,22.85,21.21,58.61,0.0,23.893333333333334,22.52285714285714,59.33857142857143,0.0,1.6417745915689586,0.8999999999999986
1986-02-03,14.49,35.62,0.0,1.48,990.6,Delhi,0,2,1,0.5524353131676196,0.8335557718385699,14.9,15.09,15.68,68.55,0.63,14.649999999999997,15.19,45.96714285714285,0.11142857142857118,0.6897342483393682,-0.41000000000000014
1986-02-03,23.9,41.55,0.0,1.88,1001.0,Mumbai,0,2,1,0.5524353131676196,0.8335557718385699,22.76,21.07,24.09,46.73,0.0,22.719999999999995,22.56714285714285,47.49285714285714,0.0,1.12293832252335,1.139999999999997
